ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,195.045277,26.990259,12500.0,401.42,55,20000.0,2400,7,4,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.04827,18.877501,3239.73,259.3,80,18000.0,2151,8,0,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,827,195.048703,13.175751,8304.0,450.0,49,20000.0,2400,7,4,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,1018,195.051567,12.038558,9000.0,150.0,72,9000.0,2168,7,4,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,928,195.053366,7.756389,23000.0,236.31,120,23000.0,2450,7,0,6,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,766,195.064945,19.048655,20000.0,401.42,55,20000.0,2496,7,2,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,13000.0,899,195.067496,27.101195,13000.0,245.8,60,13000.0,2158,8,0,13,1
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899,195.070506,32.769142,5000.0,431.05,12,5000.0,2422,7,5,12,0
0,1,0,0,0,0,0,0,0,1,0,0,0,21500.0,899,195.071121,26.107493,8304.0,225.0,120,21500.0,2115,7,1,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,12500.0,899,195.076585,14.965129,12500.0,474.35,28,12500.0,2092,7,0,9,0
1,0,0,0,0,0,1,0,0,0,0,0,0,13000.0,899,195.08026,15.080585,8304.0,125.0,134,12500.0,2101,7,4,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,22000.0,899,195.081986,49.757656,22000.0,303.9,84,22000.0,2504,7,1,7,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,195.082464,30.757208,15000.0,154.11,120,15000.0,2299,8,6,6,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.085653,30.754007,5000.0,431.05,12,5000.0,2300,8,6,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,785,195.086617,10.8918,3712.77,197.24,89,15000.0,2502,7,2,13,0
1,0,1,0,0,0,0,0,0,0,0,0,0,37000.0,899,195.089537,10.906821,8304.0,370.0,126,37000.0,2091,7,0,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,195.090704,11.987218,15000.0,778.63,20,15000.0,2096,7,0,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,195.091006,31.748539,10000.0,189.08,60,10000.0,2401,7,4,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,841,195.092182,12.121952,20000.0,205.49,120,20000.0,2192,7,4,7,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,195.096663,38.708219,2593.0,141.72,84,10000.0,2223,8,2,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,892,195.096909,8.090578,6000.0,141.78,48,6000.0,2509,7,3,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,195.099045,31.740671,8304.0,254.56,120,25000.0,2505,7,1,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,801,195.100628,7.83294,18000.0,306.85,66,18000.0,2506,7,3,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,883,195.119419,27.859293,2637.0,56.3,120,5000.0,2236,8,2,13,1
1,0,1,0,0,0,0,0,0,0,0,0,0,37000.0,899,195.119898,13.916544,13000.0,500.0,87,37000.0,2505,7,3,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,195.122757,31.716848,8304.0,100.0,58,5000.0,2400,7,4,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12300.0,842,195.124072,11.755384,12300.0,130.94,120,12300.0,2177,7,4,8,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.136039,0.011211,8304.0,200.0,89,15000.0,2408,7,3,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,195.144482,17.787356,5000.0,100.0,58,5000.0,2483,7,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899,195.145372,4.063311,8304.0,165.0,60,8500.0,2482,7,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,958,195.147592,3.808415,8304.0,200.0,89,15000.0,2412,7,4,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,28000.0,899,195.148645,31.691146,28000.0,285.1,120,28000.0,2403,7,4,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,899,195.150678,38.936402,8304.0,270.0,75,17500.0,2191,8,4,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,40000.0,700,195.158748,26.753977,40000.0,905.33,48,40000.0,2075,7,1,14,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.166152,14.911957,9500.0,195.38,90,15000.0,2480,7,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1067,195.179612,7.628397,5000.0,222.31,24,5000.0,2505,7,3,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,887,195.181555,21.866209,2936.95,127.75,120,12000.0,2090,7,0,12,1
0,1,0,0,0,0,0,0,0,0,0,0,1,12000.0,899,195.184171,46.852258,8304.0,120.0,134,12000.0,2135,7,3,19,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,899,195.196677,46.165104,8304.0,60.0,138,6000.0,2099,7,0,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,195.196961,18.834229,5000.0,199.14,27,5000.0,2154,8,0,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,743,195.207793,24.775564,25000.0,273.28,110,25000.0,2191,8,4,10,1
0,1,0,0,0,0,0,0,0,1,0,0,0,40000.0,899,195.213795,5.012299,40000.0,407.29,120,40000.0,2487,7,1,15,0
1,0,1,0,0,0,0,0,0,0,0,0,0,40000.0,899,195.214607,31.723051,8304.0,400.0,126,40000.0,2193,8,3,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,45000.0,937,195.224759,13.811843,2000.0,455.0,124,45000.0,2404,7,4,13,0
0,1,0,0,0,0,0,0,1,0,0,0,0,25000.0,899,195.232034,5.822232,2500.0,190.07,120,18500.0,2479,7,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,881,195.237893,12.928863,144.02,424.87,97,35000.0,2480,7,0,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,195.245401,30.594308,50000.0,509.11,120,50000.0,2297,8,6,6,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,843,195.252899,13.676608,22317.0,478.57,120,47000.0,2093,7,2,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,27000.0,974,195.272891,11.766642,27000.0,299.65,108,27000.0,2400,7,4,14,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,958,195.277838,14.632725,30000.0,305.47,120,30000.0,2096,7,4,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,18600.0,899,195.293077,14.676231,8304.0,191.0,123,18600.0,2090,7,2,14,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.298779,10.645772,4056.54,189.5,36,6200.0,2502,7,2,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,931,195.30001,11.808442,8304.0,200.0,27,5000.0,2506,7,1,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,17500.0,899,195.309733,35.850449,8304.0,300.0,78,20000.0,2189,8,3,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,13000.0,730,195.319347,10.761181,8304.0,200.0,89,15000.0,2503,7,2,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.326524,10.826339,8304.0,250.0,22,5000.0,2502,7,2,13,0
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899,195.331089,36.509076,5000.0,97.4,60,5000.0,2506,7,2,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,18000.0,944,195.343412,21.721239,8304.0,334.05,60,18000.0,2494,7,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,26000.0,808,195.344314,11.808917,2926.0,336.32,90,26000.0,2402,7,4,14,0
1,0,0,0,0,0,1,0,0,0,0,0,0,18500.0,899,195.345863,18.631224,4250.0,185.0,127,18500.0,2158,8,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,195.356594,31.482871,10000.0,154.15,76,10000.0,2417,7,4,16,0
0,1,0,0,1,0,0,0,0,0,0,0,0,17483.0,851,195.358862,59.591194,8304.0,175.0,127,17500.0,2100,7,3,8,1
0,1,0,0,0,0,0,0,1,0,0,0,0,6000.0,899,195.363033,34.477288,8304.0,150.0,45,6000.0,2479,7,0,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,23000.0,773,195.37223,11.844709,8258.0,236.31,120,23000.0,2134,7,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,195.375659,13.586574,10000.0,100.0,134,10000.0,2511,7,3,11,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,195.380135,22.762602,8304.0,150.0,80,10000.0,2236,8,5,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,733,195.384564,14.575484,12000.0,226.9,60,12000.0,2099,7,0,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,195.396592,31.442925,5000.0,120.36,47,5000.0,2498,7,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,195.404519,13.49322,5000.0,100.0,58,5000.0,2093,7,0,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,936,195.412075,6.586221,5000.0,125.0,72,7500.0,2510,7,2,10,0
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,923,195.412863,26.518181,20000.0,375.0,77,25000.0,2234,8,2,13,1
0,1,0,0,0,0,0,0,1,0,0,0,0,10000.0,1013,195.442243,6.514682,1000.0,150.0,80,10000.0,2499,7,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,195.45147,31.38811,25000.0,254.56,120,25000.0,2410,7,4,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16500.0,899,195.455317,17.477167,16300.0,302.5,60,16300.0,2506,7,1,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1032,195.455923,38.490946,6000.0,116.87,60,6000.0,2279,8,1,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899,195.458932,10.381428,18000.0,334.05,60,18000.0,2510,7,3,9,1
0,1,0,0,0,0,0,1,0,0,0,0,0,6000.0,908,195.46179,21.542463,6411.0,90.08,120,8000.0,2106,7,4,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,75000.0,899,195.513107,17.382679,8304.0,750.0,126,75000.0,2111,7,4,7,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,899,195.523349,32.316377,20000.0,205.49,120,20000.0,2430,7,5,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,195.546628,39.415958,12000.0,300.0,56,15000.0,2095,7,0,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,195.830897,31.008845,50000.0,509.11,120,50000.0,2423,7,4,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,844,195.870478,6.939959,15000.0,154.11,120,15000.0,2510,7,3,9,1
1,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,840,195.873494,20.055562,2500.0,250.0,45,10000.0,2493,7,1,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,195.883683,31.956053,5000.0,291.87,18,5000.0,2410,7,5,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,935,195.887934,37.966247,11000.0,207.99,60,11000.0,2088,7,0,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8800.0,921,195.892407,40.332203,8304.0,250.0,39,8800.0,2514,7,3,10,1
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,195.900874,17.177395,8304.0,300.0,126,30000.0,2422,7,4,18,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,195.901247,30.938532,1290.0,154.11,120,15000.0,2311,8,0,6,0
1,0,0,0,0,0,0,0,0,1,0,0,0,40000.0,899,195.904289,39.031837,8304.0,400.0,126,40000.0,2132,7,4,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,983,195.90732,14.30299,8304.0,356.38,120,35000.0,2514,7,1,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,899,195.910263,33.939339,8304.0,250.0,40,9000.0,2480,7,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5500.0,899,195.913769,21.209988,8304.0,250.0,24,5500.0,2514,7,1,6,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,195.919959,15.221528,8304.0,400.0,126,40000.0,2515,7,3,11,1
0,1,0,0,0,0,0,0,0,1,0,0,0,35000.0,869,195.926712,14.020534,35000.0,400.78,104,35000.0,2113,7,1,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,798,195.941467,18.098836,24861.27,254.56,120,25000.0,2176,8,1,6,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,195.943743,37.964445,19000.0,195.21,120,19000.0,2087,7,2,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,195.944876,10.12941,10000.0,292.56,37,10000.0,2507,7,3,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,195.956678,7.114483,6841.0,141.72,84,10000.0,2465,7,0,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,688,195.959471,12.116667,12500.0,149.99,103,12500.0,2077,7,1,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,862,195.959774,9.864955,15000.0,249.04,68,15000.0,2194,7,4,7,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,920,195.960196,10.039767,2352.0,167.84,108,15000.0,2095,7,0,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6250.0,859,195.960201,28.003516,6287.0,119.76,120,11250.0,2184,8,1,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,75000.0,899,195.966194,11.340725,10011.0,763.67,120,75000.0,2074,7,1,13,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,195.976765,13.133058,4000.0,250.0,126,25000.0,2409,7,5,8,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,961,195.981293,15.156485,994.0,250.37,100,21000.0,2089,7,2,10,0
1,0,0,0,0,0,1,0,0,0,0,0,0,20000.0,1001,195.983311,11.198495,8304.0,300.0,78,20000.0,2133,7,4,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,18500.0,940,196.009532,20.232762,2516.0,343.33,60,18500.0,2175,8,3,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,196.012059,33.828514,8304.0,200.0,57,10000.0,2479,7,0,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,21300.0,899,196.015191,31.824282,21300.0,378.43,63,21300.0,2407,7,5,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,899,196.022025,13.898494,8304.0,325.0,79,22000.0,2100,7,3,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,196.025267,11.120394,5000.0,64.43,100,5000.0,2195,7,4,7,1
1,0,0,0,0,0,1,0,0,0,0,0,0,9000.0,899,196.030092,13.072881,8304.0,100.0,119,9000.0,2108,7,4,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,14000.0,899,196.030456,30.80905,14000.0,179.29,95,14000.0,2509,7,1,7,0
0,1,0,0,0,0,0,0,0,0,0,1,0,55000.0,899,196.031305,11.935936,48848.76,560.02,120,55000.0,2510,7,3,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1085,196.032718,51.973332,50729.0,763.67,120,75000.0,2092,7,4,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.043476,31.79628,10000.0,230.66,48,10000.0,2417,7,5,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,21000.0,899,196.04357,30.7962,8304.0,389.73,60,21000.0,2312,8,0,6,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,196.056673,30.783173,2219.0,580.92,72,37000.0,2308,8,0,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,196.067779,31.772042,5000.0,222.31,24,5000.0,2409,7,5,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,899,196.072161,9.870367,8436.76,254.56,120,25000.0,2481,7,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,11000.0,802,196.073726,19.77336,500.0,122.43,120,11500.0,2099,7,4,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,899,196.075921,0.926251,2500.0,266.77,24,6000.0,2417,7,5,9,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,886,196.077049,10.997351,3800.0,150.0,37,5000.0,2168,7,4,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,796,196.086257,9.91308,5000.0,100.25,58,5000.0,2505,7,2,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,887,196.086727,34.921398,12169.0,300.0,78,20000.0,2371,8,4,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,964,196.097443,6.834378,9800.0,254.56,120,25000.0,2504,7,3,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,930,196.100509,11.848681,8304.0,60.0,138,6000.0,2158,7,4,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,196.106183,30.733505,50000.0,509.11,120,50000.0,2317,8,0,6,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8500.0,899,196.11405,36.725587,8304.0,260.0,36,8500.0,2423,8,6,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.114217,31.725374,7500.0,177.22,48,7500.0,2505,7,2,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,196.11762,5.952106,3061.36,657.8,57,34000.0,2506,7,3,7,1
1,0,0,0,0,1,0,0,0,0,0,0,0,6000.0,899,196.118258,10.880794,8304.0,60.0,138,6000.0,2510,7,2,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,196.120255,4.736809,5000.0,97.4,60,5000.0,2503,7,2,6,0
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,899,196.124107,31.715494,18000.0,533.95,36,18000.0,2506,7,2,9,0
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,196.135251,30.704306,8304.0,300.0,101,25000.0,2322,8,0,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,196.145217,33.709257,77.0,190.9,60,9800.0,2477,7,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,899,196.145532,31.912053,576.0,391.62,126,40000.0,2191,8,3,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,196.146825,13.745205,8304.0,886.62,60,48000.0,2101,7,3,11,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,998,196.146867,16.990584,10931.55,288.16,120,28300.0,2143,8,0,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.156678,31.682842,10000.0,189.08,60,10000.0,2417,7,5,9,0
1,0,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,196.158214,20.732347,8304.0,325.0,124,32000.0,2492,7,1,10,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,1018,196.165857,18.659315,902.0,203.72,38,7000.0,2093,7,4,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,997,196.170917,11.800466,5000.0,152.82,36,5000.0,2114,7,1,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,15000.0,899,196.179784,34.660006,8304.0,247.52,80,0.0,2419,7,5,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,827,196.180236,17.908388,6693.0,200.12,45,8000.0,2115,7,1,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,949,196.184877,10.995114,3000.0,50.0,138,5000.0,2505,7,3,8,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1004,196.191331,37.636434,15000.0,154.11,120,15000.0,2238,8,2,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15500.0,899,196.195889,11.736107,15500.0,352.16,48,15500.0,2508,7,3,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,979,196.197176,16.791933,7000.0,78.82,120,7000.0,2103,7,4,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,196.198926,13.699797,10000.0,260.39,42,10000.0,2193,7,4,7,1
1,0,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,196.203607,6.754583,8304.0,200.0,127,20000.0,2502,7,2,14,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,882,196.20465,13.852319,347.0,323.39,90,25000.0,2093,7,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,715,196.207077,25.792819,8304.0,200.0,89,15000.0,2088,7,2,10,1
1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,899,196.207887,11.690583,8304.0,400.0,89,30000.0,2502,7,2,14,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,858,196.213468,38.739446,8304.0,251.0,69,15000.0,2186,8,1,13,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,851,196.215179,10.859251,173.0,495.47,39,18000.0,2116,7,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,11000.0,926,196.215212,6.593601,11000.0,321.82,37,11000.0,2509,7,3,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7700.0,760,196.224132,12.692315,7600.0,125.65,73,7600.0,2506,7,1,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,196.225096,31.614591,8304.0,300.0,49,13000.0,2498,7,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.23718,37.66789,12000.0,276.79,48,12000.0,2186,8,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,921,196.238097,17.845887,10000.0,249.58,44,10000.0,2096,7,4,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20700.0,692,196.260826,9.838756,12956.0,300.0,81,20700.0,2094,7,4,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,839,196.269035,38.837967,6500.0,153.59,48,6500.0,2277,8,2,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,16000.0,906,196.269143,6.740022,1000.0,474.62,36,16000.0,2458,7,0,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,899,196.299386,31.540252,10000.0,106.46,120,10000.0,2422,7,5,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.301913,31.537697,10000.0,189.08,60,10000.0,2423,7,5,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,899,196.32191,35.517825,17500.0,179.8,120,17500.0,2505,7,2,9,0
1,0,0,0,0,0,1,0,0,0,0,0,0,34000.0,899,196.327228,12.666251,8304.0,500.0,79,34000.0,2089,7,5,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,196.328714,31.510858,5000.0,347.54,15,5000.0,2435,7,5,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,196.330775,34.508752,8304.0,247.52,80,0.0,2482,7,0,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,196.33471,30.504828,7500.0,401.42,55,20000.0,2324,8,0,6,0
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,931,196.338648,12.640856,20000.0,205.49,120,20000.0,2090,7,0,14,0
0,1,0,1,0,0,0,0,0,0,0,0,0,20000.0,899,196.35886,31.480678,8304.0,200.0,127,20000.0,2429,7,5,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1063,196.364147,6.688747,5000.0,222.31,24,5000.0,2498,7,2,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,196.365023,35.474632,20000.0,205.49,120,20000.0,2434,7,5,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,196.366219,37.734145,7000.0,136.35,60,7000.0,2277,8,2,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,43000.0,870,196.370454,26.620385,35000.0,468.38,120,46000.0,2179,8,3,7,1
1,0,0,0,1,0,0,0,0,0,0,0,0,38000.0,899,196.373689,34.436323,8304.0,500.0,90,38000.0,2428,7,5,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1004,196.386132,17.696393,8304.0,200.0,89,15000.0,2091,7,2,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1039,196.390631,37.5223,15000.0,154.11,120,15000.0,2193,8,1,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,196.41115,31.428633,8304.0,300.0,56,15000.0,2498,7,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,196.412364,10.906035,6000.0,198.54,33,6000.0,2076,7,1,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,196.453092,11.489143,10000.0,200.95,56,10000.0,2076,7,1,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,23500.0,1061,196.472773,37.351854,1355.0,298.31,99,25000.0,2099,7,3,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,196.664222,31.175455,10760.0,454.39,48,20000.0,2429,7,5,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,835,196.852144,53.371062,4000.0,200.0,27,5000.0,2283,8,1,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,35000.0,899,196.874268,3.127143,40000.0,298.31,180,40000.0,2494,7,1,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,196.9174,25.283718,19800.0,203.43,120,19800.0,2429,7,5,12,0
0,1,0,0,0,0,0,0,1,0,0,0,0,7000.0,899,196.920643,2.008746,7000.0,199.0,39,7000.0,2467,7,0,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,961,196.931586,8.898119,935.0,199.14,27,5000.0,2503,7,2,8,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,729,196.933562,13.003586,7150.0,296.93,60,16000.0,2075,7,1,14,1
1,0,0,0,0,0,0,0,0,1,0,0,0,38000.0,899,196.933718,12.169818,8304.0,380.0,126,38000.0,2090,7,3,10,0
0,1,0,0,0,0,0,0,0,1,0,0,0,13000.0,764,196.939195,16.37892,3851.75,148.07,110,13000.0,2075,7,1,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6500.0,841,196.964482,36.967789,374.81,67.56,120,6000.0,2097,7,4,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,54500.0,789,196.977871,24.856008,1784.0,546.57,110,50000.0,2151,8,0,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,196.978342,30.861168,8304.0,100.0,58,5000.0,2360,8,1,6,0
